"itemid";"clock";"value";"ns"
"26690";"1671961670";"0.0588";"217040905"
"26690";"1671961730";"0.0312";"452895158"
"26690";"1671961790";"0.0850";"803732357"
"26690";"1671961850";"0.0438";"314355932"
"26690";"1671961910";"0.0500";"60272509"
"26690";"1671961970";"0.0350";"604501138"
"26690";"1671962030";"0.0362";"966952072"
"26690";"1671962090";"0.0750";"220827916"
"26690";"1671962150";"0.0412";"478869914"
"26690";"1671962210";"0.0675";"814361304"
"26690";"1671962270";"0.0362";"217612902"
"26690";"1671962330";"0.0138";"278323357"
"26690";"1671962390";"0.0738";"645513456"
"26690";"1671962450";"0.0425";"967467210"
"26690";"1671962510";"0.0950";"224725872"
"26690";"1671962570";"0.0800";"492809269"
"26690";"1671962630";"0.0450";"813268446"
"26690";"1671962690";"0.0725";"27469829"
"26690";"1671962750";"0.0350";"326051508"
"26690";"1671962810";"0.0800";"674581233"
"26690";"1671962870";"0.0638";"65227374"
"26690";"1671962930";"0.0300";"102810467"
"26690";"1671962990";"0.0712";"237311663"
"26690";"1671963050";"0.0450";"602921596"
"26690";"1671963110";"0.0250";"162036811"
"26690";"1671963170";"0.0575";"321231630"
"26690";"1671963230";"0.0488";"414305504"
"26690";"1671963290";"0.0538";"755724885"
"26690";"1671963350";"0.0288";"281165323"
"26690";"1671963410";"0.0238";"130960829"
"26690";"1671963470";"0.0750";"529700049"
"26690";"1671963530";"0.0650";"895452530"
"26690";"1671963590";"0.1062";"172106909"
"26690";"1671963650";"0.0725";"333349514"
"26690";"1671963710";"0.0988";"572874405"
"26690";"1671963770";"0.0362";"941033022"
"26690";"1671963830";"0.0725";"232213345"
"26690";"1671963890";"0.0412";"447400680"
"26690";"1671963950";"0.0812";"782529430"
"26690";"1671964010";"0.0538";"230324505"
"26690";"1671964070";"0.0375";"144748841"
"26690";"1671964130";"0.0812";"630134317"
"26690";"1671964190";"0.0750";"979619498"
"26690";"1671964250";"0.1038";"97950042"
"26690";"1671964310";"0.0488";"492632597"
"26690";"1671964370";"0.0438";"877623356"
"26690";"1671964430";"0.0488";"112339172"
"26690";"1671964490";"0.0238";"410060212"
"26690";"1671964550";"0.0275";"750324195"
"26690";"1671964610";"0.0575";"43046858"
"26690";"1671964670";"0.0250";"50738805"
"26690";"1671964730";"0.0325";"518380130"
"26690";"1671964790";"0.0412";"866318039"
"26690";"1671964850";"0.0425";"119629368"
"26690";"1671964910";"0.0400";"346157848"
"26690";"1671964970";"0.0700";"706882499"
"26690";"1671965030";"0.0462";"101025390"
"26690";"1671965090";"0.0512";"322740962"
"26690";"1671965150";"0.0450";"677911977"
"26690";"1671965210";"0.0213";"270016965"
"26690";"1671965270";"0.0800";"675427047"
"26690";"1671965331";"0.1038";"2132835"
"26690";"1671965390";"0.0662";"269975896"
"26690";"1671965450";"0.0912";"553205623"
"26690";"1671965510";"0.0562";"880120155"
"26690";"1671965570";"0.1288";"380079314"
"26690";"1671965630";"0.0538";"245040428"
"26690";"1671965690";"0.1088";"709845731"
"26690";"1671965750";"0.0675";"679405020"
"26690";"1671965810";"0.0575";"367984376"
"26690";"1671965870";"0.0900";"455094054"
"26690";"1671965930";"0.0825";"769422118"
"26690";"1671965990";"0.0500";"195661299"
"26690";"1671966050";"0.0975";"60012156"
"26690";"1671966110";"0.0475";"629377138"
"26690";"1671966170";"0.0625";"971239473"
"26690";"1671966230";"0.0662";"269804053"
"26690";"1671966290";"0.0438";"520771083"
"26690";"1671966350";"0.1162";"867226896"
"26690";"1671966410";"0.0838";"431968317"
"26690";"1671966470";"0.0600";"238587705"
"26690";"1671966530";"0.1100";"699811538"
"26690";"1671966591";"0.0788";"175356346"
"26690";"1671966650";"0.1112";"374686922"
"26690";"1671966710";"0.1275";"750608759"
"26690";"1671966770";"0.0612";"965904702"
"26690";"1671966830";"0.0462";"557202384"
"26690";"1671966890";"0.0575";"450701389"
"26690";"1671966950";"0.0800";"862629979"
"26690";"1671967010";"0.0412";"167458726"
"26690";"1671967070";"0.0925";"354799071"
"26690";"1671967130";"0.0462";"689162488"
"26690";"1671967190";"0.0362";"128891328"
"26690";"1671967250";"0.0138";"560380957"
"26690";"1671967310";"0.0475";"207446803"
"26690";"1671967370";"0.0438";"636321847"
"26690";"1671967430";"0.0938";"107214987"
"26690";"1671967490";"0.0500";"300702254"
"26690";"1671967550";"0.0262";"441235090"
"26690";"1671967610";"0.0525";"760738543"
"26690";"1671967670";"0.0400";"276119226"
"26690";"1671967730";"0.0275";"418471241"
"26690";"1671967790";"0.0838";"481391267"
"26690";"1671967850";"0.0525";"908394453"
"26690";"1671967910";"0.1050";"252822097"
"26690";"1671967970";"0.1025";"393994257"
"26690";"1671968030";"0.0612";"742573585"
"26690";"1671968090";"0.0350";"467708370"
"26690";"1671968150";"0.0775";"266850122"
"26690";"1671968210";"0.2100";"270174953"
"26690";"1671968270";"0.1512";"697523833"
"26690";"1671968330";"0.0638";"207722360"
"26690";"1671968390";"0.0288";"242714166"
"26690";"1671968450";"0.0912";"498257716"
"26690";"1671968510";"0.0400";"851849098"
"26690";"1671968570";"0.1275";"332367504"
"26690";"1671968630";"0.0712";"434321416"
"26690";"1671968690";"0.1050";"794212138"
"26690";"1671968750";"0.0938";"387157356"
"26690";"1671968810";"0.0612";"285283812"
"26690";"1671968875";"0.0775";"667126711"
"26690";"1671968930";"0.1138";"958541823"
"26690";"1671968990";"0.0712";"95040658"
"26690";"1671969050";"0.1062";"438458963"
"26690";"1671969110";"0.1262";"760817203"
"26690";"1671969170";"0.1638";"187719345"
"26690";"1671969230";"0.1125";"379784907"
"26690";"1671969290";"0.0688";"547363477"
"26690";"1671969350";"0.0312";"871373457"
"26690";"1671969410";"0.0288";"276417654"
"26690";"1671969470";"0.0475";"302723278"
"26690";"1671969530";"0.1725";"685446943"
"26690";"1671969590";"0.1362";"342615732"
"26690";"1671969650";"0.0962";"161200260"
"26690";"1671969710";"0.0738";"424543753"
"26690";"1671969770";"0.1312";"773930174"
"26690";"1671969830";"0.0525";"215870847"
"26690";"1671969890";"0.0325";"267750718"
"26690";"1671969950";"0.0962";"541005796"
"26690";"1671970010";"0.0350";"888429517"
"26690";"1671970070";"0.0750";"378740054"
"26690";"1671970130";"0.0650";"350844073"
"26690";"1671970190";"0.1925";"717885030"
"26690";"1671970250";"0.1725";"144657346"
"26690";"1671970310";"0.1062";"392263913"
"26690";"1671970370";"0.0762";"508643345"
"26690";"1671970430";"0.0975";"856109648"
"26690";"1671970490";"0.0388";"376051082"
"26690";"1671970550";"0.0425";"386521927"
"26690";"1671970610";"0.0750";"399973586"
"26690";"1671970670";"0.0325";"895363043"
"26690";"1671970730";"0.0425";"136392942"
"26690";"1671970790";"0.0162";"376321859"
"26690";"1671970850";"0.0638";"733844483"
"26690";"1671970910";"0.0438";"131567681"
"26690";"1671970970";"0.0400";"313572666"
"26690";"1671971030";"0.0388";"646430165"
"26690";"1671971090";"0.1200";"934771439"
"26690";"1671971150";"0.1112";"454081850"
"26690";"1671971210";"0.1725";"299850783"
"26690";"1671971270";"0.1625";"724635248"
"26690";"1671971330";"0.0850";"364666643"
"26690";"1671971390";"0.0988";"122216185"
"26690";"1671971450";"0.0862";"435769361"
"26690";"1671971510";"0.0488";"795639634"
"26690";"1671971570";"0.1300";"145814295"
"26690";"1671971630";"0.0675";"408355063"
"26690";"1671971690";"0.0500";"760143127"
"26690";"1671971750";"0.0962";"242776145"
"26690";"1671971810";"0.0500";"379977548"
"26690";"1671971870";"0.0312";"488235817"
"26690";"1671971930";"0.0625";"815136763"
"26690";"1671971990";"0.0988";"135265074"
"26690";"1671972050";"0.0675";"231957447"
"26690";"1671972110";"0.0388";"572240790"
"26690";"1671972170";"0.0738";"926072533"
"26690";"1671972230";"0.0400";"147058924"
"26690";"1671972290";"0.0188";"328111429"
"26690";"1671972350";"0.0200";"696707284"
"26690";"1671972410";"0.0762";"987307787"
"26690";"1671972470";"0.0525";"167820286"
"26690";"1671972530";"0.0962";"439436958"
"26690";"1671972590";"0.0638";"778655264"
"26690";"1671972650";"0.0888";"101440631"
"26690";"1671972710";"0.0325";"244935750"
"26690";"1671972770";"0.1025";"604826608"
"26690";"1671972830";"0.0538";"947968266"
"26690";"1671972890";"0.1400";"14451903"
"26690";"1671972950";"0.0962";"409399131"
"26690";"1671973010";"0.0925";"739492340"
"26690";"1671973070";"0.0475";"194203657"
"26690";"1671973130";"0.0975";"310048792"
"26690";"1671973190";"0.0438";"392363264"
"26690";"1671973250";"0.0438";"824220664"
"26690";"1671973310";"0.1050";"37026032"
"26690";"1671973370";"0.0762";"467070442"
"26690";"1671973430";"0.1562";"747090778"
"26690";"1671973490";"0.0650";"31679285"
"26690";"1671973550";"0.0488";"619052408"
"26690";"1671973610";"0.1525";"368887852"
"26690";"1671973670";"0.0788";"830171699"
"26690";"1671973730";"0.1025";"549390521"
"26690";"1671973790";"0.0488";"386793065"
"26690";"1671973850";"0.1150";"427828607"
"26690";"1671973910";"0.1025";"889308685"
"26690";"1671973970";"0.0888";"242405702"
"26690";"1671974030";"0.0725";"387587588"
"26690";"1671974090";"0.0400";"729744184"
"26690";"1671974150";"0.0775";"589322048"
"26690";"1671974210";"0.0325";"81073788"
"26690";"1671974270";"0.0162";"330330429"
"26690";"1671974330";"0.0188";"719270106"
"26690";"1671974390";"0.0200";"981120893"
"26690";"1671974450";"0.0175";"114365328"
"26690";"1671974510";"0.0525";"256810439"
"26690";"1671974570";"0.0388";"725794255"
"26690";"1671974630";"0.0912";"32892079"
"26690";"1671974690";"0.0425";"393562024"
"26690";"1671974750";"0.0162";"377303574"
"26690";"1671974810";"0.0062";"796359714"
"26690";"1671974870";"0.0125";"404300570"
"26690";"1671974930";"0.0300";"124541410"
"26690";"1671974990";"0.1000";"430910753"
"26690";"1671975050";"0.0738";"868721555"
"26690";"1671975110";"0.0475";"378396582"
"26690";"1671975170";"0.0525";"53900097"
"26690";"1671975230";"0.0725";"598031710"
"26690";"1671975290";"0.0875";"945569506"
"26690";"1671975350";"0.1425";"207772785"
"26690";"1671975410";"0.0650";"287625285"
"26690";"1671975470";"0.0562";"708817907"
"26690";"1671975530";"0.0650";"311233043"
"26690";"1671975590";"0.0238";"187062169"
"26690";"1671975650";"0.0350";"392788713"
"26690";"1671975710";"0.0838";"743529638"
"26690";"1671975770";"0.0488";"998239781"
"26690";"1671975830";"0.0412";"457273144"
"26690";"1671975890";"0.0500";"304211358"
"26690";"1671975950";"0.0375";"756241016"
"26690";"1671976010";"0.0688";"101844287"
"26690";"1671976070";"0.0525";"98489668"
"26690";"1671976130";"0.0188";"231742735"
"26690";"1671976190";"0.0412";"682950553"
"26690";"1671976250";"0.0600";"976432422"
"26690";"1671976310";"0.0550";"208374889"
"26690";"1671976370";"0.0325";"487541875"
"26690";"1671976430";"0.0712";"826795196"
"26690";"1671976490";"0.0312";"877847184"
"26690";"1671976550";"0.0162";"73136027"
"26690";"1671976610";"0.0450";"536451917"
"26690";"1671976670";"0.0988";"888252136"
"26690";"1671976730";"0.0738";"130697367"
"26690";"1671976790";"0.0488";"100123985"
"26690";"1671976850";"0.0825";"633163057"
"26690";"1671976910";"0.0388";"970980882"
"26690";"1671976970";"0.0200";"109218699"
"26690";"1671977030";"0.0588";"333822322"
"26690";"1671977090";"0.0900";"667144842"
"26690";"1671977150";"0.1212";"984671558"
"26690";"1671977210";"0.1325";"580250966"
"26690";"1671977270";"0.1125";"350001633"
"26690";"1671977330";"0.1825";"712958797"
"26690";"1671977390";"0.2525";"89453531"
"26690";"1671977450";"0.1175";"58217393"
"26690";"1671977510";"0.0975";"597131927"
"26690";"1671977570";"0.0950";"934007438"
"26690";"1671977630";"0.1737";"272563175"
"26690";"1671977690";"0.1588";"249953670"
"26690";"1671977750";"0.0850";"624904070"
"26690";"1671977810";"0.0775";"948724358"
"26690";"1671977870";"0.0912";"73418591"
"26690";"1671977930";"0.1212";"411486407"
"26690";"1671977990";"0.0862";"758239459"
"26690";"1671978050";"0.0625";"571796073"
"26690";"1671978110";"0.0450";"14258329"
"26690";"1671978170";"0.0788";"221484399"
"26690";"1671978230";"0.0950";"700882791"
"26690";"1671978290";"0.0788";"316598126"
"26690";"1671978350";"0.1200";"139373840"
"26690";"1671978410";"0.0750";"539396813"
"26690";"1671978470";"0.0675";"858514695"
"26690";"1671978530";"0.1000";"182247398"
"26690";"1671978590";"0.1000";"75169247"
"26690";"1671978650";"0.1162";"711533042"
"26690";"1671978710";"0.2150";"360157258"
"26690";"1671978770";"0.2388";"128119065"
"26690";"1671978830";"0.1638";"523353820"
"26690";"1671978890";"0.0712";"868508524"
"26690";"1671978950";"0.1075";"492698863"
"26690";"1671979010";"0.1588";"136612092"
"26690";"1671979070";"0.0725";"643782000"
"26690";"1671979130";"0.0662";"984350545"
"26690";"1671979190";"0.0512";"176622506"
"26690";"1671979250";"0.0562";"324248224"
"26690";"1671979310";"0.0938";"205957913"
"26690";"1671979370";"0.0538";"951633229"
"26690";"1671979430";"0.0712";"260649943"
"26690";"1671979490";"0.1238";"278856434"
"26690";"1671979550";"0.0525";"763134005"
"26690";"1671979610";"0.0412";"226146145"
"26690";"1671979670";"0.0362";"143133465"
"26690";"1671979730";"0.0612";"489362901"
"26690";"1671979790";"0.0462";"811961718"
"26690";"1671979850";"0.0250";"336769686"
"26690";"1671979910";"0.0238";"442429526"
"26690";"1671979970";"0.0275";"776866026"
"26690";"1671980030";"0.0962";"143764072"
"26690";"1671980090";"0.0350";"83129314"
"26690";"1671980150";"0.0175";"473834118"
"26690";"1671980210";"0.0138";"806764470"
"26690";"1671980270";"0.0213";"573301420"
"26690";"1671980330";"0.0825";"201016628"
"26690";"1671980390";"0.0300";"525550429"
"26690";"1671980450";"0.0375";"885393271"
"26690";"1671980510";"0.0138";"261425916"
"26690";"1671980570";"0.0338";"152356249"
"26690";"1671980630";"0.0612";"312012402"
"26690";"1671980690";"0.1388";"853654462"
"26690";"1671980750";"0.0750";"49993818"
"26690";"1671980810";"0.0375";"181351345"
"26690";"1671980870";"0.0300";"315354054"
"26690";"1671980930";"0.0425";"891933156"
"26690";"1671980990";"0.0525";"421881386"
"26690";"1671981050";"0.0788";"556810747"
"26690";"1671981110";"0.1038";"697749695"
"26690";"1671981170";"0.0762";"429853551"
"26690";"1671981230";"0.0588";"332679419"
"26690";"1671981290";"0.0725";"380691814"
"26690";"1671981350";"0.0412";"796574699"
"26690";"1671981410";"0.1713";"558446110"
"26690";"1671981470";"0.2550";"222334837"
"26690";"1671981530";"0.1800";"355924074"
"26690";"1671981590";"0.1375";"827509578"
"26690";"1671981650";"0.1225";"165559133"
"26690";"1671981710";"0.0762";"208964790"
"26690";"1671981770";"0.0725";"504253459"
"26690";"1671981830";"0.0525";"864842703"
"26690";"1671981890";"0.1538";"236040926"
"26690";"1671981950";"0.1000";"349565959"
"26690";"1671982010";"0.0738";"569663263"
"26690";"1671982070";"0.0650";"910057646"
"26690";"1671982130";"0.1275";"74583845"
"26690";"1671982190";"0.0712";"55183273"
"26690";"1671982250";"0.0700";"595943180"
"26690";"1671982310";"0.1075";"886730731"
"26690";"1671982370";"0.0450";"312505402"
"26690";"1671982430";"0.0162";"47511086"
"26690";"1671982490";"0.0462";"609956215"
"26690";"1671982550";"0.0438";"940724092"
"26690";"1671982610";"0.0200";"436959741"
"26690";"1671982670";"0.0488";"236743572"
"26690";"1671982730";"0.0325";"688471906"
"26690";"1671982790";"0.0350";"971424021"
"26690";"1671982850";"0.0500";"547901257"
"26690";"1671982910";"0.0988";"282815521"
"26690";"1671982970";"0.0475";"664727315"
"26690";"1671983030";"0.0250";"957101141"
"26690";"1671983090";"0.0088";"136174851"
"26690";"1671983150";"0.0213";"368021218"
"26690";"1671983210";"0.0662";"733245354"
"26690";"1671983270";"0.0388";"975568947"
"26690";"1671983330";"0.0388";"616820317"
"26690";"1671983390";"0.0562";"221250888"
"26690";"1671983450";"0.0300";"658313031"
"26690";"1671983510";"0.0112";"942917884"
"26690";"1671983570";"0.0562";"352209776"
"26690";"1671983630";"0.0362";"433369592"
"26690";"1671983690";"0.0650";"758922372"
"26690";"1671983750";"0.0825";"69528633"
"26690";"1671983810";"0.1150";"259188205"
"26690";"1671983870";"0.0850";"610744369"
"26690";"1671983930";"0.0312";"898528990"
"26690";"1671983990";"0.1325";"81811193"
"26690";"1671984050";"0.1275";"384522513"
"26690";"1671984110";"0.0512";"768581195"
"26690";"1671984170";"0.0462";"183849249"
"26690";"1671984230";"0.0688";"123072090"
"26690";"1671984290";"0.0562";"682854195"
"26690";"1671984350";"0.0275";"980460233"
"26690";"1671984410";"0.0213";"114300834"
"26690";"1671984470";"0.0938";"210892941"
"26690";"1671984530";"0.0350";"698755593"
"26690";"1671984590";"0.0975";"247478903"
"26690";"1671984650";"0.0950";"89002666"
"26690";"1671984710";"0.0488";"437106340"
"26690";"1671984770";"0.0225";"759251609"
"26690";"1671984830";"0.0150";"553796476"
"26690";"1671984890";"0.0050";"157601678"
"26690";"1671984950";"0.0800";"304084675"
"26690";"1671985010";"0.0675";"814092651"
"26690";"1671985070";"0.1300";"29399669"
"26690";"1671985135";"0.1962";"460343075"
"26690";"1671985190";"0.0950";"194080670"
"26690";"1671985250";"0.0512";"901575067"
"26690";"1671985310";"0.0700";"358905890"
"26690";"1671985370";"0.0262";"392111633"
"26690";"1671985430";"0.0300";"751316090"
"26690";"1671985490";"0.0112";"641985741"
"26690";"1671985550";"0.0612";"282391985"
"26690";"1671985610";"0.0525";"55326350"
"26690";"1671985670";"0.0450";"564090416"
"26690";"1671985730";"0.0162";"899737317"
"26690";"1671985790";"0.0162";"302984290"
"26690";"1671985850";"0.0275";"90311452"
"26690";"1671985910";"0.0325";"719773130"
"26690";"1671985970";"0.1013";"300087532"
"26690";"1671986030";"0.1050";"247416194"
"26690";"1671986090";"0.0688";"318294574"
"26690";"1671986150";"0.0938";"657667112"
"26690";"1671986210";"0.1000";"556997482"
"26690";"1671986270";"0.0988";"42598810"
"26690";"1671986330";"0.1412";"456691233"
"26690";"1671986390";"0.1388";"818334236"
"26690";"1671986450";"0.0788";"540069114"
"26690";"1671986510";"0.0925";"100707336"
"26690";"1671986570";"0.0675";"555910258"
"26690";"1671986630";"0.0400";"883542032"
"26690";"1671986690";"0.0738";"150358787"
"26690";"1671986750";"0.0338";"86069778"
"26690";"1671986810";"0.0125";"606055816"
"26690";"1671986870";"0.0575";"943836316"
"26690";"1671986930";"0.0288";"388772129"
"26690";"1671986990";"0.0225";"423350648"
"26690";"1671987050";"0.0200";"754289587"
"26690";"1671987110";"0.0150";"875860025"
"26690";"1671987170";"0.0175";"31575507"
"26690";"1671987230";"0.0550";"467804539"
"26690";"1671987290";"0.0400";"782942864"
"26690";"1671987350";"0.0675";"123646238"
"26690";"1671987410";"0.0825";"264287374"
"26690";"1671987470";"0.0300";"456031129"
"26690";"1671987530";"0.0350";"775526054"
"26690";"1671987590";"0.0475";"130756614"
"26690";"1671987650";"0.0325";"100207136"
"26690";"1671987710";"0.0175";"267320450"
"26690";"1671987770";"0.0450";"814867347"
"26690";"1671987830";"0.0162";"228638679"
"26690";"1671987890";"0.0138";"313807530"
"26690";"1671987950";"0.0150";"623438630"
"26690";"1671988010";"0.0375";"928202807"
"26690";"1671988070";"0.0450";"126333081"
"26690";"1671988130";"0.1462";"400261473"
"26690";"1671988190";"0.1138";"737015943"
"26690";"1671988250";"0.0600";"315233930"
"26690";"1671988310";"0.0225";"308969762"
"26690";"1671988370";"0.0375";"685944923"
"26690";"1671988430";"0.0438";"971667882"
"26690";"1671988490";"0.0788";"222890361"
"26690";"1671988550";"0.0462";"219731331"
"26690";"1671988610";"0.0575";"742358906"
"26690";"1671988670";"0.1112";"617985828"
"26690";"1671988730";"0.0538";"248974911"
"26690";"1671988790";"0.0275";"423056694"
"26690";"1671988850";"0.0650";"841262442"
"26690";"1671988910";"0.0238";"24107833"
"26690";"1671988970";"0.0250";"333597752"
"26690";"1671989030";"0.0538";"679673174"
"26690";"1671989095";"0.0188";"589637044"
"26690";"1671989150";"0.0162";"311420411"
"26690";"1671989210";"0.0250";"221043956"
"26690";"1671989270";"0.0188";"711710789"
"26690";"1671989330";"0.0150";"336669557"
"26690";"1671989390";"0.0475";"91543080"
"26690";"1671989450";"0.0425";"448963931"
"26690";"1671989510";"0.0438";"782799800"
"26690";"1671989570";"0.0288";"27255918"
"26690";"1671989630";"0.0200";"178174945"
"26690";"1671989690";"0.0350";"584914997"
"26690";"1671989750";"0.0738";"949055566"
"26690";"1671989810";"0.0625";"85362040"
"26690";"1671989870";"0.0462";"435651177"
"26690";"1671989930";"0.0762";"759972747"
"26690";"1671989990";"0.0712";"287085537"
"26690";"1671990050";"0.0350";"191238941"
"26690";"1671990110";"0.0975";"632760400"
"26690";"1671990170";"0.1038";"945696492"
"26690";"1671990230";"0.0462";"182522735"
"26690";"1671990290";"0.0662";"429838733"
"26690";"1671990350";"0.0238";"759174551"
"26690";"1671990410";"0.0238";"707558843"
"26690";"1671990470";"0.0612";"181048056"
"26690";"1671990530";"0.0400";"437416863"
"26690";"1671990590";"0.0213";"820268857"
"26690";"1671990650";"0.0750";"253466962"
"26690";"1671990710";"0.0400";"226971308"
"26690";"1671990770";"0.0575";"679453577"
"26690";"1671990830";"0.0213";"997983228"
"26690";"1671990890";"0.0262";"682318785"
"26690";"1671990950";"0.0312";"324900093"
"26690";"1671991010";"0.0650";"787115301"
"26690";"1671991070";"0.0788";"57965366"
"26690";"1671991130";"0.1013";"371953534"
"26690";"1671991190";"0.0738";"723336500"
"26690";"1671991250";"0.0275";"314931128"
"26690";"1671991310";"0.0350";"290353692"
"26690";"1671991370";"0.0525";"492224268"
"26690";"1671991430";"0.0688";"835627085"
"26690";"1671991490";"0.0312";"372759158"
"26690";"1671991550";"0.0400";"384749326"
"26690";"1671991610";"0.0213";"786957335"
"26690";"1671991670";"0.0550";"245210616"
"26690";"1671991730";"0.0325";"413086046"
"26690";"1671991790";"0.0200";"563754081"
"26690";"1671991850";"0.0300";"962118964"
"26690";"1671991910";"0.0525";"375381923"
"26690";"1671991970";"0.0488";"401043121"
"26690";"1671992030";"0.0912";"785757840"
"26690";"1671992090";"0.1300";"155710885"
"26690";"1671992150";"0.1150";"288299427"
"26690";"1671992210";"0.1250";"612759888"
"26690";"1671992270";"0.0462";"964011989"
"26690";"1671992330";"0.0862";"88660112"
"26690";"1671992390";"0.0738";"243524386"
"26690";"1671992450";"0.0312";"699901173"
"26690";"1671992510";"0.0238";"586846223"
"26690";"1671992570";"0.0775";"232673690"
"26690";"1671992630";"0.0550";"465584803"
"26690";"1671992690";"0.0200";"803179168"
"26690";"1671992750";"0.0138";"195934798"
"26690";"1671992810";"0.0412";"271038841"
"26690";"1671992870";"0.0712";"651533659"
"26690";"1671992930";"0.0938";"747653368"
"26690";"1671992990";"0.1200";"26395084"
"26690";"1671993050";"0.0650";"415663894"
"26690";"1671993110";"0.0400";"781452020"
"26690";"1671993170";"0.0662";"344609096"
"26690";"1671993230";"0.0238";"141931048"
"26690";"1671993290";"0.0188";"619897112"
"26690";"1671993350";"0.0112";"943305299"
"26690";"1671993415";"0.0625";"255697725"
"26690";"1671993470";"0.1125";"261897814"
"26690";"1671993530";"0.0788";"635724673"
"26690";"1671993590";"0.0375";"970432072"
"26690";"1671993650";"0.0262";"186936000"
"26690";"1671993710";"0.0150";"101268214"
"26690";"1671993770";"0.0112";"754908398"
"26690";"1671993830";"0.0962";"646243229"
"26690";"1671993890";"0.0488";"105700390"
"26690";"1671993950";"0.0325";"154794049"
"26690";"1671994010";"0.0750";"681426216"
"26690";"1671994070";"0.0512";"977881902"
"26690";"1671994130";"0.0800";"237495786"
"26690";"1671994190";"0.0450";"213563160"
"26690";"1671994250";"0.0612";"724073151"
"26690";"1671994310";"0.0325";"243861351"
"26690";"1671994370";"0.0288";"73606755"
"26690";"1671994430";"0.0200";"406349984"
"26690";"1671994490";"0.0288";"258325714"
"26690";"1671994550";"0.0362";"802637783"
"26690";"1671994610";"0.0800";"290643903"
"26690";"1671994670";"0.1013";"459291799"
"26690";"1671994730";"0.2112";"789246502"
"26690";"1671994790";"0.1700";"150019547"
"26690";"1671994850";"0.0662";"479719290"
"26690";"1671994910";"0.0425";"373331106"
"26690";"1671994970";"0.0300";"869461610"
"26690";"1671995030";"0.0725";"186653371"
"26690";"1671995090";"0.0388";"86293848"
"26690";"1671995150";"0.0125";"626213921"
"26690";"1671995210";"0.0662";"924077205"
"26690";"1671995270";"0.0800";"838296858"
"26690";"1671995330";"0.0325";"225255824"
"26690";"1671995390";"0.0250";"224490066"
"26690";"1671995450";"0.0288";"704291311"
"26690";"1671995510";"0.0450";"576912141"
"26690";"1671995570";"0.0512";"549218420"
"26690";"1671995630";"0.0438";"391822326"
"26690";"1671995690";"0.0350";"802045369"
"26690";"1671995750";"0.0525";"181761107"
"26690";"1671995810";"0.0875";"206715379"
"26690";"1671995870";"0.0575";"653633923"
"26690";"1671995930";"0.0462";"27988111"
"26690";"1671995990";"0.0775";"972818705"
"26690";"1671996050";"0.0500";"229704662"
"26690";"1671996110";"0.0225";"441058117"
"26690";"1671996170";"0.0275";"781130076"
"26690";"1671996230";"0.0250";"149111722"
"26690";"1671996290";"0.0238";"79945614"
"26690";"1671996350";"0.0225";"539585387"
"26690";"1671996410";"0.0362";"844767273"
"26690";"1671996470";"0.0562";"607991549"
"26690";"1671996530";"0.0338";"157885617"
"26690";"1671996590";"0.0688";"389259539"
"26690";"1671996650";"0.0712";"724848473"
"26690";"1671996710";"0.0538";"682851183"
"26690";"1671996770";"0.0488";"477173808"
"26690";"1671996830";"0.0175";"235333133"
"26690";"1671996890";"0.0275";"730943969"
"26690";"1671996950";"0.0700";"596063092"
"26690";"1671997010";"0.0475";"94713766"
"26690";"1671997070";"0.0288";"351233567"
"26690";"1671997130";"0.0988";"708508019"
"26690";"1671997190";"0.0412";"257929235"
"26690";"1671997250";"0.0412";"293837133"
"26690";"1671997310";"0.0825";"553454975"
"26690";"1671997370";"0.0350";"873461092"
"26690";"1671997430";"0.0188";"415618223"
"26690";"1671997490";"0.0188";"212500084"
"26690";"1671997550";"0.0112";"578456020"
"26690";"1671997610";"0.0325";"919349970"
"26690";"1671997670";"0.0850";"155446976"
"26690";"1671997730";"0.0575";"428581932"
"26690";"1671997790";"0.0488";"753622653"
"26690";"1671997850";"0.0175";"118939984"
"26690";"1671997910";"0.0238";"76317897"
"26690";"1671997970";"0.0325";"560555032"
"26690";"1671998030";"0.0338";"857904934"
"26690";"1671998090";"0.1013";"406217252"
"26690";"1671998150";"0.0450";"908308615"
"26690";"1671998210";"0.0350";"416197824"
"26690";"1671998270";"0.0188";"850439275"
"26690";"1671998335";"0.0062";"55893785"
"26690";"1671998390";"0.0388";"333654150"
"26690";"1671998450";"0.0288";"740619505"
"26690";"1671998510";"0.0188";"386140417"
"26690";"1671998570";"0.0338";"39209469"
"26690";"1671998630";"0.0350";"555007779"
"26690";"1671998690";"0.0338";"900789177"
"26690";"1671998750";"0.0200";"39961990"
"26690";"1671998810";"0.1112";"402451466"
"26690";"1671998870";"0.0412";"758333142"
"26690";"1671998930";"0.0188";"370170226"
"26690";"1671998990";"0.0162";"606760264"
"26690";"1671999050";"0.0362";"136495162"
"26690";"1671999110";"0.0200";"767173733"
"26690";"1671999170";"0.0488";"190133950"
"26690";"1671999230";"0.0362";"204865299"
"26690";"1671999295";"0.0875";"624730567"
"26690";"1671999350";"0.1638";"977394528"
"26690";"1671999410";"0.0700";"85885587"
"26690";"1671999470";"0.0300";"479154189"
"26690";"1671999530";"0.0162";"804343596"
"26690";"1671999590";"0.0188";"148925822"
"26690";"1671999650";"0.0238";"7564308"
"26690";"1671999710";"0.0650";"551486451"
